DATAFLOW,LAST UPDATE,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2009,26.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2010,27.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2011,19.1,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2012,24.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2013,21.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2014,20.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2015,23.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2016,30.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2017,29.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2018,35.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2019,37.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2020,39.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2021,36.5,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,AT,2022,42.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2009,33.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2010,37.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2011,30.4,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2012,33.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2013,29.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2014,29.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2015,28.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2016,27.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2017,35.8,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2018,41.1,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2019,41.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2020,42.0,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2021,53.4,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BE,2022,51.8,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2009,23.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2010,23.6,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2011,22.0,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2012,23.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2013,22.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2014,23.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2015,27.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2016,26.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2017,27.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2018,30.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2019,28.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2020,29.1,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2021,30.5,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,BG,2022,34.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2009,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2010,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2011,23.1,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2012,27.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2013,29.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2014,29.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2015,30.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2016,34.1,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2017,33.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2018,33.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2019,42.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2020,41.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2021,41.7,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CH,2022,42.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2009,1.4,bu
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2010,1.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2011,2.0,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2012,1.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2013,1.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2014,1.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2015,2.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2016,2.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2017,2.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2018,2.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2019,2.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2020,2.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2021,3.2,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CY,2022,4.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2009,53.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2010,48.4,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2011,18.2,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2012,18.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2013,19.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2014,18.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2015,17.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2016,18.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2017,19.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2018,20.6,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2019,21.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2020,22.6,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2021,24.2,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,CZ,2022,25.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2009,287.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2010,287.8,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2011,196.9,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2012,205.5,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2013,218.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2014,234.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2015,238.8,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2016,255.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2017,257.6,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2018,272.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2019,283.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2020,339.6,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2021,390.5,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DE,2022,401.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2009,28.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2010,28.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2011,22.3,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2012,23.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2013,23.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2014,21.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2015,24.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2016,28.0,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2017,28.1,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2018,28.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2019,31.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2020,34.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2021,37.1,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,DK,2022,37.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2009,9.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2010,9.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2011,5.0,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2012,6.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2013,5.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2014,4.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2015,6.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2016,6.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2017,7.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2018,8.0,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2019,9.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2020,9.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2021,9.1,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EE,2022,11.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2009,47.8,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2010,46.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2011,14.8,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2012,15.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2013,15.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2014,12.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2015,10.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2016,11.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2017,11.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2018,13.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2019,16.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2020,21.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2021,19.7,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,EL,2022,20.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2009,138.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2010,142.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2011,110.3,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2012,104.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2013,106.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2014,102.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2015,101.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2016,105.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2017,107.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2018,120.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2019,138.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2020,141.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2021,156.8,bd
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,ES,2022,158.1,d
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2009,33.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2010,33.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2011,27.0,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2012,30.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2013,32.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2014,31.8,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2015,34.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2016,33.8,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2017,33.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2018,33.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2019,36.8,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2020,44.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2021,45.0,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FI,2022,47.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2009,232.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2010,232.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2011,136.7,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2012,137.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2013,149.7,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2014,143.9,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2015,143.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2016,170.6,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2017,187.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2018,204.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2019,222.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2020,244.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2021,258.8,bd
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,FR,2022,231.2,de
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2009,8.5,u
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2010,8.8,u
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2011,5.7,bu
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2012,6.2,u
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2013,7.2,u
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2014,6.5,u
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2015,7.7,u
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2016,7.3,u
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2017,7.9,u
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2018,11.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2019,11.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2020,11.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2021,12.7,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HR,2022,9.4,u
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2009,57.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2010,61.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2011,9.7,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2012,13.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2013,14.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2014,16.8,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2015,18.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2016,20.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2017,14.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2018,14.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2019,16.1,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2020,21.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2021,25.4,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,HU,2022,26.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2009,25.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2010,24.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2011,21.6,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2012,20.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2013,21.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2014,20.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2015,19.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2016,22.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2017,23.0,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2018,20.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2019,24.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2020,26.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,F,IE,2021,30.0,be
